Age,AgeGroup,Attrition,AttritionFlag,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,SatisfactionGroup,MaritalStatus,MonthlyIncome,IncomeGroup,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,TenureGroup,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,35-44,Yes,1,Travel_Rarely,"$1,075",Research & Development,5 km,3,Other,1174,1,Male,$96,1,1,Laboratory Technician,3,High,Single,"$6,795",Middle Income,"$17,604",4,Yes,19,3,3,1,16,6,1,2,2-4 Years,2,0,0
47,45-54,No,0,Travel_Rarely,$773,Sales,21 km,3,Other,1175,2,Male,$68,4,1,Sales Representative,1,Low,Single,"$7,929",High Income,"$14,181",2,No,16,3,1,1,24,3,1,1,0-1 Years,1,1,1
37,35-44,No,0,Non-Travel,$408,Research & Development,3 km,3,Technical Degree,1176,1,Female,$68,3,2,Research Director,2,Medium,Divorced,"$9,104",High Income,"$20,592",2,No,11,3,1,1,11,3,1,3,2-4 Years,0,0,3
18,Under 25,No,0,Travel_Rarely,$472,Research & Development,1 km,3,Other,1177,2,Female,$49,3,1,Manager,1,Low,Married,"$7,833",High Income,"$12,893",3,Yes,11,3,3,1,0,1,1,0,0-1 Years,0,0,0
57,55+,No,0,Travel_Rarely,$774,Research & Development,13 km,3,Medical,1178,2,Female,$97,2,3,Research Scientist,4,Very High,Married,"$7,047",High Income,"$2,515",2,No,16,3,2,0,35,5,1,6,5-9 Years,0,0,5
45,45-54,No,0,Non-Travel,"$1,230",Research & Development,12 km,3,Other,1179,3,Female,$52,2,3,Laboratory Technician,2,Medium,Single,"$11,486",High Income,"$13,865",3,No,15,3,1,0,24,3,1,6,5-9 Years,6,1,6
36,35-44,No,0,Travel_Rarely,$449,Research & Development,5 km,3,Other,1180,1,Female,$96,1,2,Manager,4,Very High,Divorced,"$12,423",High Income,"$17,588",3,No,12,3,4,1,9,2,1,9,5-9 Years,0,0,3
28,25-34,No,0,Travel_Rarely,$543,Sales,9 km,3,Life Sciences,1181,2,Male,$67,3,2,Sales Representative,3,High,Single,"$9,012",High Income,"$6,152",4,Yes,11,3,2,0,3,5,1,3,2-4 Years,0,2,1
27,25-34,No,0,Travel_Frequently,$794,Research & Development,5 km,3,Other,1182,4,Male,$95,1,1,Manager,3,High,Married,"$7,406",High Income,"$15,439",2,No,19,4,3,0,8,1,1,0,0-1 Years,0,0,0
43,35-44,No,0,Non-Travel,$857,Research & Development,14 km,3,Technical Degree,1183,3,Male,$39,4,2,Research Director,2,Medium,Divorced,"$10,489",High Income,"$19,967",1,No,13,4,2,0,22,4,1,6,5-9 Years,0,6,6
33,25-34,No,0,Travel_Frequently,"$1,041",Research & Development,1 km,3,Medical,1184,1,Male,$70,4,3,Manager,3,High,Married,"$10,600",High Income,"$3,732",0,No,12,3,3,0,9,2,1,9,5-9 Years,1,0,3
29,25-34,Yes,1,Travel_Rarely,$700,Research & Development,1 km,3,Other,1185,2,Female,$62,1,2,Research Director,2,Medium,Married,"$10,733",High Income,"$6,218",3,Yes,13,3,1,0,5,4,1,1,0-1 Years,1,1,1
46,45-54,No,0,Travel_Frequently,$644,Research & Development,19 km,3,Other,1186,2,Male,$45,2,1,Research Scientist,2,Medium,Married,"$10,429",High Income,"$16,535",2,Yes,16,3,2,1,29,2,1,0,0-1 Years,0,0,0
41,35-44,No,0,Travel_Rarely,"$1,428",Sales,1 km,3,Life Sciences,1187,1,Male,$49,4,2,Sales Executive,4,Very High,Divorced,"$5,866",Middle Income,"$10,990",2,Yes,14,4,1,1,19,3,1,4,2-4 Years,0,0,0
25,25-34,Yes,1,Travel_Frequently,$750,Research & Development,8 km,3,Other,1188,3,Female,$59,4,2,Healthcare Representative,1,Low,Married,"$8,434",High Income,"$16,719",2,Yes,11,3,2,1,0,6,1,0,0-1 Years,0,0,0
36,35-44,No,0,Travel_Frequently,$846,Sales,1 km,2,Other,1189,3,Male,$48,2,1,Manager,2,Medium,Single,"$8,724",High Income,"$2,448",0,No,14,3,4,1,14,1,4,2,2-4 Years,2,0,2
35,35-44,No,0,Travel_Rarely,$295,Research & Development,1 km,3,Life Sciences,1190,3,Unknown,$93,1,3,Laboratory Technician,4,Very High,Divorced,"$10,840",High Income,"$17,857",2,No,12,3,1,2,16,1,1,14,10+ Years,1,0,0
42,35-44,Yes,1,Travel_Rarely,$972,Sales,24 km,3,Life Sciences,1191,4,Male,$54,1,5,Sales Representative,1,Low,Married,"$14,495",High Income,"$24,421",3,No,21,3,1,1,22,1,1,22,10+ Years,3,3,13
35,35-44,No,0,Travel_Rarely,$199,Research & Development,4 km,3,Life Sciences,1192,1,Female,$54,1,2,Laboratory Technician,2,Medium,Married,"$9,733",High Income,"$20,431",3,No,12,3,3,1,17,1,1,0,0-1 Years,0,0,0
34,25-34,No,0,Travel_Frequently,"$1,334",Research & Development,3 km,3,Life Sciences,1193,2,Male,$39,3,2,Research Scientist,2,Medium,Married,"$9,706",High Income,"$4,929",2,Yes,11,3,4,2,9,1,1,9,5-9 Years,3,3,0
40,35-44,No,0,Travel_Frequently,$242,Research & Development,7 km,3,Life Sciences,1194,2.5,Male,$95,2,1,Manufacturing Director,2,Medium,Married,"$9,120",High Income,"$8,913",2,No,13,3,1,3,19,6,1,2,2-4 Years,0,0,1
54,45-54,No,0,Travel_Frequently,"$1,089",Research & Development,6 km,3,Other,1195,1,Male,$65,3,3,Healthcare Representative,3,High,Married,"$14,172",High Income,"$10,006",5,Yes,13,4,1,1,32,6,1,7,5-9 Years,0,6,0
47,45-54,No,0,Travel_Rarely,$522,Sales,2 km,3,Life Sciences,1196,3,Male,$42,4,1,Manager,2,Medium,Divorced,"$6,831",Middle Income,"$14,261",1,No,14,4,1,0,21,4,1,3,2-4 Years,3,2,1
24,Under 25,No,0,Non-Travel,$740,Sales,2 km,3,Other,1197,4,Male,$70,1,2,Manager,3,High,Married,"$10,784",High Income,"$19,101",5,No,16,3,3,0,5,6,1,5,5-9 Years,1,0,0
28,25-34,No,0,Travel_Rarely,"$1,266",Sales,5 km,3,Technical Degree,1198,1,Female,$97,2,2,Sales Executive,3,High,Married,"$8,251",High Income,"$13,969",1,No,21,3,2,0,9,2,1,5,5-9 Years,0,0,5
21,Under 25,No,0,Travel_Rarely,$130,Sales,3 km,3,Marketing,1199,3,Female,$37,4,1,Sales Executive,3,High,Married,"$6,567",Middle Income,"$24,279",1,No,15,4,3,2,2,3,1,2,2-4 Years,2,2,0
40,35-44,No,0,Non-Travel,$205,Research & Development,1 km,3,Technical Degree,1200,1,Female,$85,2,1,Research Scientist,4,Very High,Married,"$8,902",High Income,"$12,525",3,No,15,4,2,1,18,4,1,0,0-1 Years,0,0,0
57,55+,No,0,Travel_Rarely,$835,Sales,23 km,3,Technical Degree,1201,3,Unknown,$89,4,1,Manager,3,High,Married,"$9,291",High Income,"$2,561",0,Yes,12,4,3,0,34,3,1,3,2-4 Years,2,0,3
34,25-34,No,0,Travel_Frequently,$443,Research & Development,3 km,3,Other,1202,2,Male,$65,3,2,Healthcare Representative,1,Low,Divorced,"$9,663",High Income,"$2,949",1,Yes,20,4,2,0,6,0,1,6,5-9 Years,1,4,4
40,35-44,Yes,1,Travel_Frequently,"$1,397",Sales,4 km,3,Other,1203,4,Female,$69,3,2,Sales Executive,1,Low,Married,"$7,975",High Income,"$26,430",2,No,15,3,3,0,18,4,1,2,2-4 Years,1,1,2
30,25-34,No,0,Travel_Rarely,$465,Research & Development,1 km,3,Life Sciences,1204,1,Male,$73,4,2,Manager,4,Very High,Married,"$10,702",High Income,"$12,102",0,No,19,3,2,0,9,3,1,5,5-9 Years,0,0,3
45,45-54,No,0,Travel_Rarely,"$1,399",Sales,2 km,3,Life Sciences,1205,2,Female,$30,3,2,Sales Executive,4,Very High,Married,"$8,940",High Income,"$8,245",2,No,13,3,2,1,26,1,1,8,5-9 Years,6,1,1
46,45-54,No,0,Non-Travel,$290,Research & Development,1 km,3,Medical,1206,2,Female,$37,3,5,Research Director,2,Medium,Married,"$13,394",High Income,"$10,969",4,No,11,3,4,0,24,4,1,15,10+ Years,0,0,0
41,35-44,Yes,1,Travel_Rarely,"$1,274",Sales,8 km,3,Marketing,1207,3,Male,$33,4,1,Sales Representative,2,Medium,Married,"$3,272",Low Income,"$15,648",0,No,14,3,1,2,23,1,1,4,2-4 Years,1,0,4
37,35-44,No,0,Travel_Rarely,$766,Research & Development,1 km,3,Life Sciences,1208,2,Male,$65,3,2,Research Scientist,2,Medium,Single,"$13,182",High Income,"$17,693",1,No,19,3,4,0,14,4,1,0,0-1 Years,0,0,0
24,Under 25,No,0,Travel_Rarely,$546,Research & Development,10 km,3,Technical Degree,1210,4,Male,$68,4,1,Manager,4,Very High,Divorced,"$7,527",High Income,"$13,043",4,Yes,13,3,2,0,3,1,1,0,0-1 Years,0,0,0
26,25-34,No,0,Travel_Rarely,$434,Research & Development,13 km,3,Other,1211,2,Female,$89,1,2,Manufacturing Director,2,Medium,Single,"$9,722",High Income,"$18,356",2,No,12,3,2,0,3,4,1,1,0-1 Years,0,1,1
31,25-34,No,0,Travel_Rarely,"$1,328",Human Resources,3 km,3,Other,1212,2,Male,$36,3,2,HR Business Partner,3,High,Single,"$8,111",High Income,"$17,111",2,No,16,4,1,1,9,5,1,1,0-1 Years,1,1,1
43,35-44,No,0,Travel_Rarely,$537,Research & Development,5 km,3,Medical,1213,2,Male,$77,3,1,Laboratory Technician,3,High,Single,"$5,247",Middle Income,"$15,044",4,No,11,3,3,2,21,6,1,1,0-1 Years,0,1,1
41,35-44,No,0,Travel_Rarely,$481,Research & Development,1 km,3,Technical Degree,1214,1,Female,$99,4,3,Manufacturing Director,2,Medium,Divorced,"$10,503",High Income,"$25,661",1,No,14,3,1,0,19,2,1,14,10+ Years,0,1,2
18,Under 25,No,0,Travel_Rarely,"$1,149",Research & Development,1 km,3,Technical Degree,1215,4,Unknown,$55,3,1,Manager,2,Medium,Single,"$4,871",Low Income,"$14,914",2,No,17,3,4,2,0,4,1,0,0-1 Years,0,0,0
42,35-44,No,0,Travel_Rarely,"$1,158",Human Resources,1 km,3,Life Sciences,1216,3,Male,$97,4,2,HR Business Partner,2,Medium,Single,"$10,779",High Income,"$19,455",0,No,19,3,4,1,20,2,1,3,2-4 Years,3,0,1
27,25-34,No,0,Travel_Rarely,$308,Sales,17 km,3,Technical Degree,1217,2,Male,$76,4,3,Sales Representative,4,Very High,Divorced,"$11,381",High Income,"$25,814",3,No,18,3,3,0,8,0,1,5,5-9 Years,5,0,0
31,25-34,No,0,Travel_Frequently,$707,Research & Development,1 km,3,Other,1218,1,Male,$47,4,3,Laboratory Technician,4,Very High,Married,"$13,240",High Income,"$21,104",2,Yes,22,3,1,1,6,6,1,6,5-9 Years,5,3,0
46,45-54,No,0,Travel_Rarely,$562,Research & Development,7 km,3,Other,1219,3,Female,$95,4,1,Laboratory Technician,1,Low,Single,"$6,986",Middle Income,"$4,180",3,No,11,3,3,1,23,6,1,0,0-1 Years,0,0,0
40,35-44,No,0,Travel_Rarely,"$1,223",Research & Development,2 km,3,Other,1220,1,Female,$48,1,2,Laboratory Technician,2,Medium,Married,"$8,892",High Income,"$25,629",1,No,11,3,2,2,19,6,1,2,2-4 Years,2,0,0
37,35-44,No,0,Travel_Rarely,"$1,311",Research & Development,11 km,3,Other,1221,1,Male,$87,3,3,Laboratory Technician,1,Low,Single,"$12,386",High Income,"$10,474",4,No,11,3,3,1,11,2,1,10,10+ Years,5,1,1
28,25-34,No,0,Travel_Frequently,"$1,475",Sales,5 km,3,Technical Degree,1222,4,Male,$83,3,2,Sales Representative,1,Low,Married,"$10,525",High Income,"$9,145",4,Yes,16,3,1,3,6,2,1,3,2-4 Years,0,0,1
28,25-34,No,0,Non-Travel,$931,Research & Development,2 km,3,Other,1223,2,Male,$97,3,2,Manager,1,Low,Married,"$7,821",High Income,"$9,213",0,No,13,3,4,2,11,2,1,0,0-1 Years,0,0,0
38,35-44,No,0,Non-Travel,$112,Research & Development,4 km,3,Life Sciences,1224,3,Male,$49,2,4,Manager,1,Low,Single,"$12,436",High Income,"$15,884",2,Yes,13,3,4,1,14,0,1,11,10+ Years,2,0,0
34,25-34,Yes,1,Travel_Rarely,$617,Sales,12 km,3,Technical Degree,1225,1,Female,$67,4,2,Sales Representative,1,Low,Single,"$8,089",High Income,"$14,070",3,Yes,14,3,1,0,11,6,1,1,0-1 Years,1,1,1
40,35-44,No,0,Travel_Rarely,"$1,347",Sales,5 km,3,Other,1226,4,Male,$47,3,1,Sales Executive,1,Low,Married,"$5,314",Middle Income,"$20,155",2,No,13,3,3,0,15,0,1,4,2-4 Years,0,4,2
33,25-34,No,0,Travel_Frequently,$785,Sales,1 km,3,Marketing,1227,2,Female,$78,2,3,Manager,1,Low,Married,"$11,061",High Income,"$16,372",3,No,15,3,1,1,11,6,1,7,5-9 Years,1,0,3
37,35-44,No,0,Travel_Rarely,"$1,172",Research & Development,6 km,3,Technical Degree,1228,1,Male,$48,2,2,Manager,2,Medium,Single,"$9,794",High Income,"$23,873",0,No,11,3,1,0,14,0,1,0,0-1 Years,0,0,0
39,35-44,No,0,Travel_Frequently,"$1,382",Research & Development,7 km,3,Other,1229,2,Unknown,$32,1,2,Healthcare Representative,2,Medium,Married,"$9,402",High Income,"$9,240",3,No,11,3,4,2,12,6,1,0,0-1 Years,0,0,0
31,25-34,No,0,Travel_Rarely,$954,Sales,1 km,3,Other,1230,3,Female,$61,2,1,Manager,2,Medium,Married,"$6,421",Middle Income,"$16,317",4,No,22,3,4,1,10,0,1,0,0-1 Years,0,0,0
39,35-44,No,0,Travel_Rarely,$719,Research & Development,18 km,3,Medical,1231,3,Female,$53,1,1,Research Director,3,High,Single,"$11,308",High Income,"$14,751",1,No,14,3,3,1,19,6,1,3,2-4 Years,0,0,3
21,Under 25,Yes,1,Travel_Frequently,$528,Human Resources,20 km,3,Human Resources,1232,4,Unknown,$90,3,1,HR Business Partner,2,Medium,Married,"$6,995",Middle Income,"$16,161",2,No,16,3,4,1,0,0,1,0,0-1 Years,0,0,0
31,25-34,Yes,1,Travel_Rarely,$523,Research & Development,6 km,3,Other,1233,4,Female,$60,3,2,Research Scientist,3,High,Divorced,"$12,803",High Income,"$2,647",1,Yes,20,3,3,1,8,5,1,5,5-9 Years,0,0,5
18,Under 25,No,0,Travel_Rarely,"$1,315",Sales,9 km,3,Marketing,1234,3,Male,$44,1,1,Sales Representative,3,High,Single,"$7,889",High Income,"$8,367",5,Yes,18,3,1,2,0,5,1,0,0-1 Years,0,0,0
39,35-44,No,0,Travel_Frequently,"$1,246",Sales,1 km,3,Marketing,1235,2,Male,$60,1,2,Sales Representative,2,Medium,Single,"$6,475",Middle Income,"$3,883",3,No,20,3,2,1,18,5,1,0,0-1 Years,0,0,0
41,35-44,No,0,Travel_Frequently,$612,Research & Development,1 km,3,Medical,1236,1,Male,$60,4,1,Research Scientist,2,Medium,Married,"$5,225",Middle Income,"$12,786",1,No,11,3,2,0,20,4,1,1,0-1 Years,1,1,1
23,Under 25,No,0,Travel_Frequently,$871,Sales,1 km,3,Life Sciences,1237,2,Male,$84,4,1,Sales Executive,4,Very High,Married,"$6,360",Middle Income,"$15,755",3,Yes,21,4,3,0,1,5,1,1,0-1 Years,1,0,1
33,25-34,No,0,Travel_Rarely,"$1,467",Research & Development,1 km,3,Life Sciences,1238,2,Female,$72,2,1,Research Scientist,2,Medium,Married,"$7,086",High Income,"$6,663",1,Yes,17,4,4,2,8,3,1,2,2-4 Years,1,1,2
30,25-34,No,0,Travel_Rarely,$741,Sales,13 km,3,Technical Degree,1239,1,Male,$93,3,1,Manager,2,Medium,Married,"$7,356",High Income,"$23,046",5,No,14,3,3,1,4,0,1,4,2-4 Years,4,0,4
34,25-34,No,0,Travel_Rarely,"$1,083",Sales,8 km,3,Technical Degree,1240,3,Male,$37,2,1,Sales Executive,4,Very High,Married,"$10,539",High Income,"$24,828",7,No,21,3,2,3,10,5,1,0,0-1 Years,0,0,0
40,35-44,No,0,Travel_Rarely,$279,Research & Development,1 km,3,Other,1241,4,Male,$94,1,1,Manager,1,Low,Married,"$6,754",Middle Income,"$8,586",4,Yes,12,3,1,2,21,0,1,3,2-4 Years,3,0,2
21,Under 25,No,0,Travel_Rarely,"$1,037",Sales,3 km,3,Other,1242,2,Female,$87,4,2,Manager,3,High,Married,"$7,476",High Income,"$10,254",2,Yes,23,3,4,0,0,1,1,0,0-1 Years,0,0,0
44,35-44,Yes,1,Travel_Rarely,$320,Research & Development,1 km,3,Life Sciences,1243,2,Male,$69,4,1,Healthcare Representative,2,Medium,Married,"$5,992",Middle Income,"$3,852",2,No,20,3,3,1,16,4,1,1,0-1 Years,1,1,0
34,25-34,No,0,Travel_Rarely,$772,Unknown Department,10 km,3,Other,1244,3,Male,$93,2,2,Manager,4,Very High,Married,"$7,245",High Income,"$23,424",2,No,14,3,3,1,10,2,3,4,2-4 Years,0,0,4
37,35-44,No,0,Travel_Rarely,$990,Research & Development,9 km,3,Other,1245,4,Female,$65,2,2,Healthcare Representative,3,High,Single,"$11,031",High Income,"$19,427",0,No,20,3,1,1,19,4,1,5,5-9 Years,0,2,3
20,Under 25,No,0,Travel_Frequently,$308,Research & Development,1 km,3,Life Sciences,1246,4,Female,$51,3,2,Research Scientist,1,Low,Divorced,"$10,133",High Income,"$9,582",0,No,12,3,1,1,0,2,1,0,0-1 Years,0,0,0
49,45-54,Yes,1,Travel_Frequently,"$1,491",Research & Development,11 km,3,Life Sciences,1247,2,Female,$98,4,1,Laboratory Technician,1,Low,Married,"$6,331",Middle Income,"$23,706",4,No,19,3,1,0,27,2,1,0,0-1 Years,0,0,0
41,35-44,Yes,1,Travel_Rarely,$933,Research & Development,5 km,3,Technical Degree,1248,3,Male,$77,2,3,Laboratory Technician,1,Low,Divorced,"$10,899",High Income,"$5,174",4,Yes,17,4,4,1,18,4,1,5,5-9 Years,0,1,0
34,25-34,No,0,Travel_Frequently,$665,Sales,6 km,3,Other,1249,3,Male,$80,1,2,Sales Executive,1,Low,Married,"$6,985",Middle Income,"$5,244",2,No,14,3,2,0,15,4,1,4,2-4 Years,1,1,1
37,35-44,No,0,Travel_Rarely,"$1,449",Research & Development,4 km,3,Other,1250,1,Male,$44,3,4,Research Scientist,3,High,Single,"$14,233",High Income,"$8,196",6,No,13,3,1,2,13,0,1,13,10+ Years,1,4,0
43,35-44,No,0,Non-Travel,$419,Research & Development,8 km,3,Life Sciences,1251,1,Male,$60,1,1,Laboratory Technician,3,High,Divorced,"$7,673",High Income,"$21,888",1,Yes,15,3,4,3,20,6,1,2,2-4 Years,1,1,1
28,25-34,No,0,Travel_Rarely,$711,Unknown Department,24 km,3,Life Sciences,1252,1,Female,$59,1,2,Sales Executive,1,Low,Married,"$10,468",High Income,"$11,698",2,No,17,3,3,1,4,5,1,3,2-4 Years,0,0,3
32,25-34,No,0,Travel_Rarely,$559,Research & Development,1 km,3,Other,1253,3,Male,$48,4,4,Healthcare Representative,2,Medium,Married,"$13,728",High Income,"$17,752",4,No,17,3,1,2,10,1,1,10,10+ Years,1,0,6
30,25-34,No,0,Travel_Rarely,$273,Sales,7 km,3,Technical Degree,1254,3,Male,$55,1,4,Manager,2,Medium,Married,"$14,545",High Income,"$9,391",0,No,11,3,3,3,11,0,1,11,10+ Years,6,3,1
41,35-44,No,0,Travel_Rarely,"$1,273",Sales,29 km,3,Life Sciences,1255,1,Male,$52,3,1,Sales Representative,4,Very High,Married,"$7,378",High Income,"$24,852",2,No,15,3,4,1,19,6,1,0,0-1 Years,0,0,0
43,35-44,Yes,1,Travel_Rarely,"$1,142",Research & Development,4 km,3,Life Sciences,1256,2,Male,$61,1,2,Manufacturing Director,1,Low,Divorced,"$7,916",High Income,"$17,074",2,No,19,3,3,0,23,0,1,6,5-9 Years,4,0,0
37,35-44,No,0,Travel_Rarely,$375,Sales,15 km,3,Other,1257,1,Female,$69,4,4,Sales Executive,4,Very High,Divorced,"$16,814",High Income,"$25,314",2,Yes,13,3,1,1,14,5,1,10,10+ Years,4,1,3
37,35-44,No,0,Travel_Rarely,$532,Sales,1 km,3,Other,1258,3,Male,$79,4,2,Manager,2,Medium,Divorced,"$9,012",High Income,"$10,356",1,Yes,22,3,2,1,17,4,1,5,5-9 Years,2,0,0
43,35-44,No,0,Travel_Rarely,"$1,429",Research & Development,12 km,3,Other,1259,4,Male,$98,2,5,Laboratory Technician,2,Medium,Single,"$15,492",High Income,"$17,000",5,No,17,3,4,2,20,6,1,20,10+ Years,2,1,7
29,25-34,Yes,1,Travel_Frequently,"$1,025",Research & Development,5 km,3,Other,1260,1,Male,$96,1,2,Healthcare Representative,3,High,Single,"$10,635",High Income,"$24,675",0,Yes,11,3,3,1,6,2,1,1,0-1 Years,1,0,1
32,25-34,No,0,Travel_Rarely,$614,Research & Development,1 km,3,Other,1261,3,Female,$56,4,2,Healthcare Representative,2,Medium,Single,"$10,003",High Income,"$14,098",2,No,12,3,4,1,9,2,1,9,5-9 Years,2,2,2
31,25-34,No,0,Travel_Frequently,"$1,375",Sales,6 km,3,Life Sciences,1262,4,Male,$94,3,2,Manager,2,Medium,Single,"$5,997",Middle Income,"$4,338",3,No,12,3,4,0,9,2,1,9,5-9 Years,6,0,9
47,45-54,No,0,Travel_Rarely,$906,Research & Development,25 km,3,Medical,1263,2,Male,$84,3,2,Manufacturing Director,2,Medium,Divorced,"$8,239",High Income,"$2,396",1,No,20,3,4,1,26,5,1,5,5-9 Years,5,2,0
36,35-44,No,0,Travel_Frequently,"$1,251",Research & Development,9 km,3,Technical Degree,1264,2.5,Male,$35,4,1,Research Scientist,4,Very High,Divorced,"$6,899",Middle Income,"$9,214",2,No,12,3,4,1,14,0,1,0,0-1 Years,0,0,0
28,25-34,No,0,Travel_Rarely,$603,Research & Development,29 km,3,Technical Degree,1265,3,Female,$59,4,2,Laboratory Technician,2,Medium,Married,"$9,347",High Income,"$10,917",0,Yes,11,3,1,0,4,6,1,0,0-1 Years,0,0,0
41,35-44,No,0,Travel_Frequently,"$1,053",Sales,1 km,3,Marketing,1266,3,Female,$55,1,2,Sales Executive,2,Medium,Married,"$10,471",High Income,"$20,283",4,No,11,3,3,1,16,3,1,2,2-4 Years,2,2,0
25,25-34,No,0,Travel_Rarely,"$1,338",Research & Development,3 km,3,Other,1267,1,Female,$49,3,1,Laboratory Technician,1,Low,Single,"$8,261",High Income,"$12,208",1,No,12,4,3,0,0,0,1,0,0-1 Years,0,0,0
50,45-54,No,0,Non-Travel,"$1,106",Research & Development,6 km,3,Medical,1268,4,Female,$97,1,2,Healthcare Representative,3,High,Married,"$8,633",High Income,"$14,557",2,No,17,3,4,2,24,1,1,2,2-4 Years,1,2,1
36,35-44,No,0,Travel_Rarely,"$1,372",Research & Development,4 km,3,Medical,1269,2,Male,$39,2,2,Manager,1,Low,Divorced,"$11,397",High Income,"$16,035",3,No,15,4,3,0,12,2,1,9,5-9 Years,6,0,2
30,25-34,No,0,Travel_Rarely,"$1,311",Research & Development,3 km,3,Medical,1270,3,Male,$55,1,2,Manufacturing Director,3,High,Married,"$9,047",High Income,"$12,772",5,No,14,3,1,1,12,4,1,2,2-4 Years,1,0,2
35,35-44,No,0,Travel_Rarely,$797,Human Resources,4 km,3,Life Sciences,1271,4,Unknown,$50,2,2,HR Business Partner,4,Very High,Married,"$4,977",Low Income,"$10,879",2,No,13,3,2,0,13,0,1,0,0-1 Years,0,0,0
47,45-54,Yes,1,Travel_Rarely,$508,Sales,17 km,3,Marketing,1272,2,Female,$95,1,1,Sales Representative,1,Low,Divorced,"$6,081",Middle Income,"$12,202",5,Yes,12,3,3,2,21,5,1,1,0-1 Years,1,1,1
33,25-34,No,0,Non-Travel,$493,Research & Development,20 km,3,Life Sciences,1273,4,Male,$57,3,4,Research Scientist,4,Very High,Divorced,"$14,827",High Income,"$24,021",3,No,11,3,3,0,10,0,1,10,10+ Years,4,1,2
30,25-34,No,0,Travel_Rarely,"$1,442",Research & Development,3 km,3,Technical Degree,1274,4,Female,$44,4,2,Research Director,2,Medium,Married,"$8,784",High Income,"$3,953",2,No,17,3,2,1,2,4,1,0,0-1 Years,0,0,0
60,55+,No,0,Travel_Rarely,$677,Research & Development,14 km,3,Medical,1275,4,Male,$51,1,2,Manufacturing Director,2,Medium,Divorced,"$11,419",High Income,"$14,491",1,Yes,11,3,1,0,40,3,1,3,2-4 Years,0,0,2
43,35-44,No,0,Travel_Rarely,$205,Research & Development,2 km,3,Technical Degree,1276,1,Female,$99,2,1,Research Director,3,High,Married,"$9,710",High Income,"$10,602",3,No,14,3,2,0,20,4,1,1,0-1 Years,1,1,1
42,35-44,No,0,Non-Travel,$244,Research & Development,4 km,3,Life Sciences,1277,2,Male,$80,1,3,Research Scientist,3,High,Married,"$13,733",High Income,"$13,543",0,No,14,3,2,0,20,4,1,5,5-9 Years,5,2,4
34,25-34,No,0,Travel_Rarely,$726,Human Resources,24 km,3,Other,1278,4,Male,$44,1,1,Manager,3,High,Married,"$7,484",High Income,"$17,917",3,No,14,3,4,0,12,1,1,1,0-1 Years,1,1,1
35,35-44,Yes,1,Travel_Rarely,"$1,260",Research & Development,1 km,3,Life Sciences,1279,4,Female,$39,1,3,Research Scientist,2,Medium,Married,"$13,858",High Income,"$18,758",2,No,19,4,3,1,8,1,1,8,5-9 Years,0,2,0
41,35-44,No,0,Travel_Rarely,"$1,198",Research & Development,27 km,3,Other,1280,1,Male,$61,4,3,Healthcare Representative,1,Low,Divorced,"$11,486",High Income,"$23,498",4,No,14,3,1,1,17,6,1,5,5-9 Years,5,4,1
22,Under 25,Yes,1,Travel_Rarely,"$1,123",Research & Development,1 km,3,Technical Degree,1281,2,Male,$35,4,1,Manager,1,Low,Divorced,"$7,668",High Income,"$21,530",7,Yes,15,3,1,2,0,6,1,0,0-1 Years,0,0,0
34,25-34,No,0,Travel_Rarely,$925,Research & Development,3 km,3,Medical,1282,4,Male,$37,2,2,Research Scientist,2,Medium,Married,"$11,057",High Income,"$4,301",2,No,15,4,3,1,14,5,1,1,0-1 Years,1,1,1
19,Under 25,No,0,Travel_Frequently,"$1,332",Sales,17 km,3,Life Sciences,1283,2.5,Male,$49,3,1,Sales Executive,4,Very High,Divorced,"$8,193",High Income,"$23,118",2,No,15,3,2,0,0,5,1,0,0-1 Years,0,0,0
37,35-44,Yes,1,Travel_Rarely,$235,Sales,16 km,3,Marketing,1284,4,Female,$67,1,1,Sales Representative,1,Low,Single,"$7,732",High Income,"$13,104",4,Yes,14,4,2,0,20,4,1,3,2-4 Years,3,3,1
41,35-44,No,0,Travel_Rarely,"$1,098",Research & Development,2 km,3,Life Sciences,1285,1,Male,$51,2,2,Manufacturing Director,1,Low,Single,"$8,781",High Income,"$13,305",2,No,11,3,1,1,16,2,1,0,0-1 Years,0,0,0
41,35-44,No,0,Travel_Rarely,"$1,166",Human Resources,1 km,3,Life Sciences,1286,2.5,Male,$41,4,1,Human Resources,2,Medium,Divorced,"$8,785",High Income,"$21,229",3,No,17,3,2,2,14,6,1,0,0-1 Years,0,0,0
35,35-44,No,0,Travel_Rarely,$132,Research & Development,1 km,3,Life Sciences,1287,4,Male,$62,1,2,Healthcare Representative,4,Very High,Single,"$8,246",High Income,"$13,435",2,Yes,18,3,3,1,16,4,1,9,5-9 Years,3,1,0
