Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
46,Y,Travel_Rarely,1345,Sales,1.0,3.0,technical degree,1,735,1.0,Male,84,2,5,SALES EXECUTIVE,2.0,single,15301.0,7828,5.0,Y,No,11,4,3,80,0,26.0,2,2.0,26,6,2,2
42,No,Travel_Rarely,151,Research & Development,1.0,3.0,Technical Degree,1,812,4.0,Male,43,4,1,Healthcare Representative,1.0,Married,5648.0,24006,3.0,Y,no,11,3,4,80,1,17.0,5,3.0,0,0,0,0
21,No,TRAVEL_RARELY,1274,SALES,5.0,4.0,Technical Degree,1,460,2.0,Female,70,4,1,Sales Executive,1.0,Married,6744.0,19627,2.0,Y,No,11,3,2,80,2,0.0,0,3.0,0,0,0,0
29,No,Travel_Frequently,222,Research & Development,1.0,,  Medical  ,1,1397,3.0,Male,83,2,1,Healthcare Representative,4.0,Married,8990.0,8571,5.0,Y,No,11,3,3,80,0,7.0,3,3.0,4,4,1,0
42,No,Non-Travel,302,Sales,8.0,2.0,  Life Sciences  ,1,850,1.0,Male,60,3,4,  Sales Representative  ,3.0,Single,13621.0,12260,1.0,Y,No,21,3,3,80,0,16.0,6,3.0,12,2,4,0
43,no,Travel_Frequently,1267,Research & Development,1.0,3.0,Medical,1,384,4.0,Male,51,2,5,Laboratory Technician,3.0,MARRIED,15134.0,18899,3.0,Y,No,16,3,1,80,1,24.0,5,3.0,15,2,0,4
54,No,Travel_Rarely,210,Research & Development,12.0,2.0,Medical,1,18,4.0,Male,49,2,5,Laboratory Technician,2.0,Married,15849.0,4979,5.0,Y,No,19,3,1,80,0,33.0,0,3.0,15,0,1,1
56,0,Travel_Frequently,1488,Research & Development,15.0,2.0,Life Sciences,1,956,4.0,Male,47,2,5,Research Director,4.0,Married,13498.0,13356,5.0,Y,no,11,4,1,80,0,37.0,2,,17,2,0,0
39,No,Travel_Rarely,1028,Research & Development,20.0,2.0,Medical,1,1338,1.0,Female,35,3,2,Manager,2.0,Single,8952.0,19075,2.0,Y,No,12,3,4,80,2,22.0,2,3.0,1,1,0,1
25,Yes,Travel_Frequently,116,Research & Development,12.0,4.0,technical degree,1,1067,2.0,Female,60,1,1,Manager,3.0,Married,6649.0,11006,1.0,Y,Yes,20,3,3,80,2,3.0,0,2.0,3,3,1,0
24,N,Travel_Rarely,546,research & development,10.0,2.0,Technical Degree,1,1210,4.0,Male,68,4,1,MANAGER,4.0,Divorced,7527.0,13043,4.0,Y,Yes,13,3,2,80,0,3.0,1,3.0,0,0,0,0
37,No,Travel_Rarely,360,Research & Development,3.0,5.0,technical degree,1,988,1.0,Male,78,2,1,Laboratory Technician,2.0,Single,7715.0,6448,1.0,Y,No,11,3,2,80,0,14.0,3,3.0,0,0,0,0
29,no,TRAVEL_FREQUENTLY,679,Research & Development,1.0,1.0,Medical,1,1015,3.0,Male,81,2,2,Research Scientist,2.0,Married,9052.0,14750,2.0,Y,No,15,3,1,80,1,8.0,1,2.0,1,0,1,1
29,No,Non-Travel,382,Research & Development,1.0,3.0,life sciences,1,1437,3.0,Female,90,1,3,Research Director,4.0,Divorced,13132.0,6600,2.0,Y,no,11,4,1,80,2,6.0,5,3.0,6,2,2,2
40,No,Travel_Rarely,537,Research & Development,7.0,3.0,other,1,1408,1.0,Female,39,4,2,research scientist,3.0,Married,9964.0,17723,2.0,Y,No,16,3,3,80,2,17.0,6,4.0,6,3,2,1
34,No,Travel_Rarely,511,RESEARCH & DEVELOPMENT,5.0,1.0,Medical,1,126,2.0,Male,98,4,1,Healthcare Representative,4.0,Divorced,9434.0,19803,2.0,Y,N,13,3,3,80,1,18.0,3,3.0,1,1,1,1
40,No,Travel_Rarely,1091,Sales,8.0,3.0,Life Sciences,1,512,1.0,Male,77,2,3,Sales Representative,2.0,Married,10625.0,22989,3.0,Y,yes,12,3,1,80,0,18.0,3,3.0,13,9,1,1
27,No,Travel_Rarely,1456,Research & Development,1.0,,Technical Degree,1,77,2.0,Male,30,4,1,Research Director,2.0,Single,8247.0,18767,3.0,Y,Yes,19,3,3,80,1,5.0,2,2.0,4,1,4,0
37,No,Travel_Rarely,1198,Sales,9.0,3.0,Marketing,1,931,1.0,Female,50,2,2,Manager,3.0,Married,12068.0,15245,2.0,Y,No,25,3,3,80,0,13.0,0,3.0,3,0,0,0
34,No,Travel_Rarely,893,Research & Development,1.0,1.0,Life Sciences,1,142,2.0,Male,42,2,2,research scientist,4.0,Married,9186.0,10987,1.0,Y,Yes,24,3,3,80,2,7.0,1,2.0,7,3,0,1
25,No,travel_rarely,1117,Research & Development,7.0,3.0,Medical,1,1450,2.0,Male,43,4,2,Research Director,2.0,Married,,9456,3.0,Y,No,12,3,2,80,2,5.0,0,3.0,3,0,2,3
46,No,Travel_Rarely,786,Research & Development,3.0,1.0,Other,1,586,2.0,Male,51,1,1,Manager,4.0,Married,5944.0,10620,1.0,Y,No,13,3,2,80,2,22.0,5,4.0,0,0,0,0
41,no,Travel_Rarely,709,Sales,9.0,4.0,LIFE SCIENCES,1,819,2.0,Male,65,3,2,sales representative,3.0,Single,8891.0,19754,1.0,Y,No,14,3,2,80,0,22.0,5,3.0,7,1,3,0
18,No,TRAVEL_RARELY,675,Research & Development,6.0,2.0,Other,1,1439,3.0,Male,46,2,2,Manufacturing Director,3.0,Divorced,9253.0,4222,4.0,Y,No,14,3,2,80,0,0.0,2,2.0,0,0,0,0
39,No,Travel_Rarely,211,Research & Development,7.0,1.0,Other,1,788,1.0,Female,34,1,3,Research Director,4.0,MARRIED,9642.0,7506,4.0,Y,N,20,3,2,80,2,22.0,6,2.0,5,2,5,5
40,Yes,  Travel_Rarely  ,1093,sales,29.0,2.0,other,1,556,4.0,Male,51,2,3,Sales Executive,1.0,Divorced,13778.0,12404,1.0,Y,No,11,4,3,80,1,11.0,0,1.0,6,6,2,2
18,no,Travel_Rarely,472,Research & Development,1.0,2.0,Other,1,1177,2.0,Female,49,3,1,manager,1.0,Married,,12893,3.0,Y,Yes,11,3,3,80,1,0.0,1,,0,0,0,0
24,No,travel_rarely,601,research & development,4.0,2.0,Life Sciences,1,1057,1.0,Female,86,2,1,Research Director,3.0,Married,5642.0,4312,3.0,Y,No,15,3,3,80,0,0.0,4,2.0,0,0,0,0
34,no,Travel_Rarely,620,Research & Development,3.0,2.0,OTHER,1,16,4.0,Female,36,3,4,Manager,3.0,Married,14892.0,3148,1.0,Y,No,11,3,3,80,2,16.0,0,2.0,10,3,0,3
43,No,Travel_Rarely,505,RESEARCH & DEVELOPMENT,5.0,2.0,Technical Degree,1,436,2.0,Female,74,2,2,  Manufacturing Director  ,4.0,MARRIED,9814.0,5676,3.0,Y,yes,11,3,4,80,0,17.0,5,2.0,7,0,4,1
18,No,Travel_Rarely,134,Research & Development,7.0,2.0,Life Sciences,1,499,4.0,Female,88,3,1,Laboratory Technician,2.0,Single,,15557,4.0,Y,0,12,3,4,80,1,0.0,3,3.0,0,0,0,0
29,No,travel_rarely,558,  Sales  ,5.0,4.0,Marketing,1,620,1.0,Female,64,3,1,Sales Executive,2.0,Single,6720.0,8754,1.0,Y,No,15,3,2,80,1,10.0,4,3.0,1,1,1,1
25,Yes,Travel_Rarely,576,Sales,2.0,3.0,Technical Degree,1,451,1.0,Male,47,4,2,  Manager  ,4.0,Divorced,7634.0,6098,4.0,Y,Yes,11,3,1,80,2,1.0,5,3.0,1,0,1,1
36,No,Travel_Rarely,1252,sales,6.0,4.0,LIFE SCIENCES,1,767,1.0,Female,45,4,1,  Sales Executive  ,1.0,Married,7795.0,8473,2.0,Y,Yes,21,3,2,80,0,15.0,5,4.0,0,0,0,0
51,No,Travel_Rarely,506,  Research & Development  ,29.0,2.0,Medical,1,36,2.0,Female,92,4,2,Healthcare Representative,1.0,Married,7793.0,18981,4.0,Y,no,17,3,3,80,2,31.0,0,3.0,0,0,0,0
60,No,  Travel_Rarely  ,843,Research & Development,5.0,2.0,medical,1,948,4.0,Female,59,4,2,manufacturing director,1.0,Single,10874.0,21201,1.0,Y,Yes,15,3,1,80,0,35.0,4,3.0,5,2,1,2
37,No,TRAVEL_RARELY,1449,Research & Development,4.0,2.0,Other,1,1250,1.0,Male,44,3,4,Research Scientist,3.0,Single,14233.0,8196,6.0,Y,No,13,3,1,80,2,13.0,0,2.0,13,1,4,0
24,No,Non-Travel,740,Sales,2.0,3.0,Other,1,1197,4.0,Male,70,1,2,Manager,3.0,married,10784.0,19101,5.0,Y,No,16,3,3,80,0,5.0,6,2.0,5,1,0,0
25,No,Travel_Rarely,979,Research & Development,13.0,4.0,Technical Degree,1,982,4.0,Male,75,4,2,Manager,3.0,Divorced,11163.0,23185,1.0,Y,N,11,3,3,80,0,0.0,6,2.0,0,0,0,0
18,Yes,Travel_Rarely,136,Research & Development,1.0,2.0,Medical,1,242,2.0,Male,53,1,1,Healthcare Representative,1.0,Divorced,7697.0,11332,0.0,Y,Yes,13,4,3,80,1,0.0,5,,0,0,0,0
32,No,Travel_Frequently,1017,Research & Development,6.0,2.0,LIFE SCIENCES,1,530,4.0,Female,93,3,2,Healthcare Representative,2.0,Divorced,12529.0,23544,1.0,Y,No,11,3,4,80,0,5.0,4,4.0,4,0,2,4
36,No,Travel_Frequently,712,RESEARCH & DEVELOPMENT,1.0,3.0,Technical Degree,1,344,4.0,Male,42,2,2,Manufacturing Director,3.0,Single,9460.0,6482,1.0,Y,No,21,4,3,80,0,17.0,2,3.0,9,0,4,3
28,No,Travel_Rarely,543,Sales,9.0,3.0,Life Sciences,1,1181,2.0,Male,67,3,2,Sales Representative,3.0,Single,,6152,4.0,Y,Y,11,3,2,80,0,3.0,5,1.0,3,0,2,1
43,No,Travel_Frequently,543,Research & Development,,3.0,Medical,1,1402,4.0,Female,96,2,2,Manager,2.0,Married,9877.0,11667,4.0,Y,0,21,4,2,80,3,20.0,3,3.0,2,2,1,0
35,No,Travel_Rarely,336,Sales,4.0,4.0,  Life Sciences  ,1,887,1.0,Male,91,2,1,Sales Representative,1.0,Single,8460.0,7573,0.0,Y,No,11,3,2,80,2,12.0,0,3.0,2,2,2,2
19,No,travel_rarely,641,RESEARCH & DEVELOPMENT,6.0,2.0,Technical Degree,1,507,2.0,Male,59,4,2,Manager,1.0,Married,10661.0,5705,0.0,Y,Yes,16,3,2,80,1,0.0,2,3.0,0,0,0,0
42,No,Travel_Frequently,150,Research & Development,3.0,1.0,Medical,1,41,2.0,Male,53,2,3,LABORATORY TECHNICIAN,4.0,Married,11346.0,4555,2.0,Y,Yes,12,3,1,80,0,17.0,0,3.0,5,2,2,5
20,No,Travel_Frequently,423,Human Resources,2.0,2.0,Life Sciences,1,216,2.0,Male,33,4,1,Manager,2.0,Married,6605.0,11724,1.0,Y,No,20,3,1,80,0,1.0,3,3.0,1,1,0,1
35,Yes,Travel_Rarely,511,Research & Development,5.0,5.0,Other,1,209,3.0,Female,67,3,2,Healthcare Representative,4.0,Single,7593.0,8132,4.0,Y,Yes,13,3,3,80,2,18.0,1,2.0,0,0,0,0
41,No,Travel_Frequently,1059,Human Resources,2.0,1.0,Human Resources,1,946,3.0,Male,71,1,4,Manager,4.0,Married,13033.0,3754,0.0,Y,No,11,3,1,80,0,15.0,0,3.0,15,1,1,5
27,No,Travel_Rarely,1446,RESEARCH & DEVELOPMENT,3.0,1.0,Technical Degree,1,65,4.0,Male,65,2,2,Healthcare Representative,3.0,Married,,26205,4.0,Y,No,17,3,3,80,2,13.0,3,2.0,3,3,3,2
39,No,Non-Travel,632,Sales,8.0,3.0,Technical Degree,1,11,1.0,Female,42,1,3,Sales Executive,3.0,Single,10407.0,12900,4.0,Y,Yes,18,3,1,80,0,15.0,2,3.0,6,5,2,0
40,Yes,Travel_Frequently,1397,Sales,4.0,2.0,Other,1,1203,4.0,Female,69,3,2,Sales Executive,1.0,  Married  ,7975.0,26430,2.0,Y,No,15,3,3,80,0,18.0,4,3.0,2,1,1,2
50,No,TRAVEL_RARELY,848,Sales,12.0,1.0,life sciences,1,253,2.0,Female,62,2,3,Sales Representative,1.0,Single,10108.0,14315,6.0,Y,no,11,4,2,80,1,28.0,5,3.0,11,4,1,0
30,Yes,Travel_Rarely,1202,Research & Development,7.0,2.0,Life Sciences,1,604,3.0,Male,47,4,2,Research Scientist,4.0,Divorced,8004.0,10208,2.0,Y,No,11,3,1,80,0,10.0,1,2.0,7,1,0,3
32,N,TRAVEL_RARELY,345,Research & Development,11.0,2.0,Other,1,806,1.0,Male,80,1,2,RESEARCH DIRECTOR,1.0,Married,9982.0,10605,3.0,Y,0,22,3,4,80,1,12.0,6,4.0,0,0,0,0
41,No,Travel_Rarely,1166,Human Resources,1.0,1.0,Life Sciences,1,1286,,Male,41,4,1,Human Resources,2.0,divorced,8785.0,21229,3.0,Y,No,17,3,2,80,2,14.0,6,3.0,0,0,0,0
35,No,Travel_Frequently,1087,Research & Development,5.0,3.0,Life Sciences,1,1125,2.0,Male,47,2,2,Laboratory Technician,1.0,MARRIED,9046.0,5897,2.0,Y,No,14,3,2,80,2,16.0,2,2.0,4,2,4,1
35,No,Travel_Rarely,199,Research & Development,4.0,1.0,LIFE SCIENCES,1,1192,1.0,Female,54,1,2,Laboratory Technician,2.0,Married,,20431,3.0,Y,No,12,3,3,80,1,17.0,1,3.0,0,0,0,0
57,No,Travel_Rarely,408,Research & Development,3.0,2.0,Other,1,315,4.0,Male,43,2,2,Research Director,2.0,Single,10759.0,25592,3.0,Y,Yes,14,3,2,80,1,32.0,4,,3,1,1,1
21,yes,TRAVEL_RARELY,907,  Research & Development  ,9.0,,Technical Degree,1,519,1.0,Male,63,3,2,manager,4.0,Divorced,11206.0,23724,1.0,Y,Yes,18,3,1,80,1,0.0,1,3.0,0,0,0,0
35,No,Travel_Rarely,852,RESEARCH & DEVELOPMENT,12.0,4.0,medical,1,466,1.0,Male,39,2,2,healthcare representative,3.0,Married,10504.0,26810,1.0,Y,No,22,3,3,80,0,13.0,5,3.0,0,0,0,0
48,Yes,Travel_Rarely,1178,SALES,3.0,2.0,life sciences,1,932,4.0,Male,44,4,4,Sales Executive,3.0,Married,13663.0,17744,4.0,Y,No,12,3,4,80,2,33.0,2,,15,6,7,7
44,No,Travel_Rarely,910,RESEARCH & DEVELOPMENT,1.0,3.0,Life Sciences,1,964,2.0,Male,58,3,2,Manufacturing Director,3.0,Single,14133.0,10315,,Y,no,11,3,3,80,1,25.0,5,4.0,6,0,2,1
46,No,Travel_Rarely,928,Research & Development,3.0,3.0,Life Sciences,1,843,4.0,Male,41,2,2,Research Scientist,3.0,Married,9046.0,7432,2.0,Y,Yes,14,3,3,80,0,26.0,4,3.0,7,1,5,0
31,No,Non-Travel,1159,Research & Development,8.0,3.0,TECHNICAL DEGREE,1,368,3.0,Female,31,1,1,Research Scientist,4.0,Married,8158.0,18826,4.0,Y,No,14,3,1,80,1,11.0,3,2.0,3,2,1,0
42,No,Travel_Rarely,953,Research & Development,2.0,2.0,Technical Degree,1,146,1.0,Male,65,3,2,Manager,3.0,Single,9418.0,15009,3.0,Y,No,18,4,4,80,0,22.0,3,3.0,2,0,0,2
22,No,travel_rarely,509,Sales,7.0,3.0,Marketing,1,363,3.0,Male,66,1,1,Sales Executive,2.0,Divorced,7780.0,7880,,Y,no,17,3,4,80,0,2.0,0,4.0,2,2,2,1
51,No,Travel_Rarely,740,Research & Development,2.0,3.0,Other,1,631,3.0,Male,61,2,1,Healthcare Representative,3.0,Divorced,7585.0,16444,4.0,Y,No,17,3,3,80,1,30.0,3,2.0,4,3,0,2
30,N,Travel_Rarely,1492,Research & Development,4.0,4.0,Other,1,91,1.0,Male,56,3,2,Research Scientist,3.0,single,-4200.0,4096,1.0,Y,No,21,3,3,80,0,1.0,4,3.0,1,1,0,1
32,No,Travel_Rarely,307,Research & Development,4.0,4.0,OTHER,1,322,4.0,Male,40,2,2,Research Director,2.0,Single,12337.0,14488,4.0,Y,no,17,3,4,80,1,9.0,5,4.0,6,3,0,6
45,No,TRAVEL_RARELY,156,Sales,20.0,2.0,  Marketing  ,1,186,3.0,Female,86,3,1,Sales Executive,4.0,Divorced,7422.0,22562,2.0,Y,no,16,3,1,80,1,25.0,4,2.0,1,1,0,1
38,1,Travel_Rarely,665,Research & Development,1.0,3.0,Medical,1,925,2.0,Male,44,4,1,Laboratory Technician,2.0,divorced,7380.0,17003,4.0,Y,yes,19,3,3,80,0,17.0,1,3.0,0,0,0,0
41,No,Travel_Rarely,631,RESEARCH & DEVELOPMENT,10.0,3.0,Technical Degree,1,1157,2.0,Male,75,4,2,Manufacturing Director,4.0,Single,9400.0,16390,2.0,Y,1,14,3,3,80,1,22.0,4,,3,2,0,3
27,No,Travel_Frequently,245,Research & Development,3.0,3.0,OTHER,1,869,3.0,Male,47,2,1,Manager,4.0,Married,8946.0,17378,2.0,Y,No,11,3,1,80,3,3.0,6,2.0,3,2,0,3
28,No,Travel_Rarely,816,Sales,1.0,2.0,Marketing,1,757,3.0,Female,80,4,2,manager,2.0,Married,8524.0,23061,0.0,Y,No,14,3,1,80,1,7.0,3,3.0,2,0,1,1
36,Yes,TRAVEL_RARELY,769,Sales,8.0,5.0,OTHER,1,120,3.0,Male,75,4,3,Sales Executive,2.0,single,10430.0,25179,3.0,Y,Yes,11,3,1,80,0,23.0,6,1.0,8,2,0,3
37,No,Travel_Rarely,987,Human Resources,4.0,2.0,Other,1,1063,1.0,Male,76,4,1,HR Business Partner,,Divorced,7311.0,6112,3.0,Y,Yes,17,3,4,80,2,17.0,6,2.0,0,0,0,0
38,No,Non-Travel,484,Sales,18.0,3.0,Other,1,841,2.0,Male,31,4,3,SALES EXECUTIVE,2.0,SINGLE,10432.0,18969,1.0,Y,No,20,3,3,80,0,11.0,4,3.0,8,1,0,4
38,No,Travel_Frequently,783,Research & Development,1.0,2.0,technical degree,1,494,1.0,Female,78,4,2,Manager,4.0,Married,,14141,6.0,Y,No,22,4,2,80,2,12.0,2,2.0,0,0,0,0
32,No,TRAVEL_RARELY,613,Sales,1.0,3.0,  Life Sciences  ,1,444,1.0,Male,67,3,1,Sales Representative,1.0,Married,6743.0,23211,4.0,Y,No,22,3,3,80,0,14.0,3,3.0,1,0,0,1
38,No,Travel_Rarely,238,Research & Development,8.0,2.0,Life Sciences,1,339,4.0,,37,1,2,laboratory technician,1.0,Married,11216.0,13462,1.0,Y,No,15,3,4,80,2,14.0,2,4.0,0,0,0,0
31,No,travel_frequently,979,Sales,24.0,3.0,OTHER,1,1109,2.0,Male,36,2,2,SALES EXECUTIVE,1.0,Divorced,8601.0,21243,4.0,Y,No,18,3,3,80,0,9.0,3,3.0,9,3,0,5
41,No,TRAVEL_RARELY,1085,Research & Development,4.0,2.0,Medical,1,225,3.0,Female,89,2,2,Healthcare Representative,4.0,Divorced,11719.0,10113,1.0,Y,No,12,3,2,80,2,16.0,3,2.0,3,1,0,0
38,No,Travel_Rarely,1403,Sales,10.0,2.0,Technical Degree,1,20,3.0,Male,89,3,1,Sales Representative,4.0,Married,8293.0,3541,1.0,Y,No,17,3,3,80,0,11.0,4,3.0,4,0,3,3
46,No,Travel_Rarely,1094,Research & Development,2.0,3.0,Life Sciences,1,1097,2.0,Female,73,2,2,Manager,2.0,Single,8744.0,10560,2.0,Y,Yes,13,4,2,80,1,26.0,5,3.0,2,2,0,0
31,No,Travel_Rarely,964,Sales,9.0,2.0,Marketing,1,419,2.0,Male,85,3,1,Sales Executive,1.0,MARRIED,8258.0,11595,4.0,Y,Y,18,3,2,80,0,10.0,6,3.0,1,0,1,1
20,No,Non-Travel,1458,Sales,11.0,2.0,OTHER,1,1100,,Male,67,1,2,Sales Executive,4.0,DIVORCED,9352.0,10855,4.0,Y,No,16,3,3,80,1,0.0,5,3.0,0,0,0,0
52,No,Travel_Rarely,658,Research & Development,9.0,1.0,MEDICAL,1,1405,1.0,,43,2,2,Research Director,4.0,MARRIED,12441.0,4870,4.0,Y,No,13,4,1,80,0,31.0,6,3.0,3,2,3,1
36,no,travel_rarely,115,Research & Development,12.0,2.0,Medical,1,992,2.0,Male,45,4,2,Healthcare Representative,1.0,Divorced,7447.0,4620,3.0,Y,Yes,17,3,1,80,1,15.0,4,3.0,6,0,3,6
48,No,Travel_Rarely,940,research & development,3.0,4.0,Medical,1,386,4.0,Male,73,3,3,Manager,4.0,married,13133.0,18337,0.0,Y,No,11,3,2,80,3,,6,3.0,12,1,0,7
25,No,Travel_Frequently,958,Research & Development,4.0,,Technical Degree,1,930,1.0,Male,43,4,2,Healthcare Representative,3.0,Married,12108.0,5754,5.0,Y,No,20,3,1,80,1,4.0,3,3.0,4,4,1,4
45,No,Travel_Rarely,245,Research & Development,16.0,2.0,Other,1,453,2.0,Female,72,1,4,Healthcare Representative,1.0,Married,12770.0,15301,1.0,Y,Yes,12,3,3,80,1,24.0,0,4.0,11,3,0,1
37,No,Travel_Rarely,917,Research & Development,2.0,2.0,Technical Degree,1,265,3.0,Female,39,4,1,Healthcare Representative,3.0,  Single  ,9345.0,2862,4.0,Y,No,20,3,1,80,3,13.0,3,3.0,0,0,0,0
28,No,TRAVEL_RARELY,1396,Sales,15.0,2.0,Technical Degree,1,1065,,Male,45,4,1,Sales Representative,1.0,  Single  ,8901.0,15861,3.0,Y,N,11,4,3,80,2,3.0,4,3.0,3,3,0,0
49,Yes,TRAVEL_RARELY,613,Research & Development,4.0,2.0,Life Sciences,1,161,3.0,Male,94,4,2,Manager,3.0,  Married  ,10466.0,4586,3.0,Y,No,17,3,2,80,0,30.0,3,3.0,2,2,1,0
45,No,Travel_Rarely,190,SALES,7.0,2.0,Life Sciences,1,111,3.0,Male,48,1,3,MANAGER,3.0,Single,14015.0,3849,0.0,Y,No,16,3,4,80,0,21.0,5,2.0,11,2,1,0
38,No,TRAVEL_RARELY,1166,Sales,10.0,1.0,Life Sciences,1,304,2.0,Female,33,1,2,Manager,2.0,Single,8521.0,18268,2.0,Y,No,16,3,1,80,1,21.0,5,3.0,1,1,1,0
43,No,Travel_Rarely,1293,Sales,3.0,1.0,other,1,1456,1.0,Male,59,4,1,Sales Representative,1.0,Married,7811.0,7216,2.0,Y,Yes,16,3,2,80,2,24.0,6,2.0,0,0,0,0
36,No,Travel_Rarely,158,Sales,1.0,3.0,Other,1,49,4.0,Female,44,1,2,SALES REPRESENTATIVE,3.0,Single,12564.0,18549,3.0,Y,no,11,3,3,80,1,13.0,3,3.0,2,1,0,2
37,No,Travel_Rarely,1222,sales,8.0,3.0,Marketing,1,510,3.0,Female,60,2,2,manager,2.0,Divorced,6980.0,16200,1.0,Y,No,11,4,3,80,1,18.0,5,2.0,2,0,0,2
20,0,TRAVEL_RARELY,299,SALES,5.0,1.0,Life Sciences,1,19,2.0,Male,65,2,2,Manager,1.0,divorced,11103.0,18305,4.0,Y,No,11,4,1,80,1,0.0,5,2.0,0,0,0,0
37,No,Travel_Rarely,1383,research & development,5.0,1.0,Other,1,1068,2.0,Male,92,2,2,Manufacturing Director,4.0,Married,12678.0,18906,2.0,Y,No,17,3,3,80,3,8.0,5,1.0,2,2,0,1
33,no,Travel_Rarely,1035,Sales,21.0,2.0,LIFE SCIENCES,1,1298,4.0,Female,66,2,3,Sales Executive,1.0,Divorced,8835.0,12806,4.0,Y,no,15,3,3,80,0,10.0,1,3.0,7,2,0,1
46,no,  Travel_Frequently  ,176,Sales,2.0,3.0,TECHNICAL DEGREE,1,935,2.0,Male,88,1,2,  Manager  ,3.0,divorced,9595.0,15639,3.0,Y,No,17,3,2,80,0,22.0,6,4.0,0,0,0,0
35,No,Travel_Rarely,880,Research & Development,6.0,2.0,Other,1,1115,1.0,Male,43,1,2,Research Scientist,2.0,SINGLE,8951.0,10955,2.0,Y,No,13,3,3,80,2,14.0,4,3.0,4,0,1,4
25,Yes,Travel_Rarely,705,sales,1.0,2.0,Marketing,1,886,4.0,Male,44,1,2,  Sales Representative  ,3.0,Single,12053.0,3969,4.0,Y,Yes,23,3,4,80,1,3.0,0,3.0,3,1,0,3
32,No,Travel_Rarely,584,Research & Development,11.0,4.0,Life Sciences,1,276,1.0,Male,76,1,2,Laboratory Technician,4.0,Married,9616.0,8337,3.0,Y,No,11,3,4,80,1,,4,3.0,1,1,1,0
60,No,NON-TRAVEL,154,Research & Development,4.0,2.0,Medical,1,115,2.0,Male,49,2,2,Laboratory Technician,3.0,Single,10840.0,18899,2.0,Y,No,15,4,4,80,1,39.0,3,4.0,4,1,2,4
41,No,Travel_Frequently,752,Sales,2.0,4.0,Marketing,1,1353,3.0,Male,68,2,1,Sales Representative,1.0,Married,6926.0,13272,2.0,Y,N,15,3,4,80,1,17.0,4,1.0,2,2,0,1
32,No,TRAVEL_RARELY,196,Research & Development,7.0,3.0,MEDICAL,1,728,3.0,Male,68,1,1,Healthcare Representative,3.0,Single,12553.0,3179,1.0,Y,Yes,17,3,4,80,0,7.0,6,2.0,1,0,1,1
33,No,travel_rarely,1333,HUMAN RESOURCES,4.0,3.0,Other,1,1156,4.0,Male,66,3,1,HR BUSINESS PARTNER,4.0,MARRIED,,9944,3.0,Y,0,11,3,3,80,1,12.0,5,3.0,3,2,3,2
56,No,Travel_Rarely,878,Research & Development,5.0,3.0,Other,1,2,3.0,Female,62,1,1,Research Scientist,1.0,Married,7620.0,21692,4.0,Y,No,11,3,3,80,1,31.0,5,2.0,4,0,2,4
35,No,Travel_Rarely,1478,Sales,4.0,5.0,Other,1,228,2.0,Male,82,3,3,SALES REPRESENTATIVE,3.0,Single,10061.0,9183,3.0,Y,No,15,3,1,80,1,15.0,0,3.0,8,5,0,3
54,No,Travel_Rarely,839,Research & Development,10.0,3.0,medical,1,134,4.0,Male,38,1,2,RESEARCH SCIENTIST,1.0,Single,8059.0,7727,3.0,Y,No,11,4,3,80,1,32.0,2,3.0,3,2,2,3
27,No,Travel_Rarely,701,Research & Development,3.0,3.0,Life Sciences,1,249,,Male,32,2,1,Research Director,4.0,Single,6786.0,26678,1.0,Y,No,18,3,2,80,3,9.0,3,3.0,4,1,4,2
28,no,  Travel_Rarely  ,1460,research & development,8.0,4.0,Technical Degree,1,1308,1.0,Female,62,1,2,Research Director,2.0,MARRIED,9686.0,14962,3.0,Y,No,18,3,1,80,1,6.0,0,2.0,6,6,4,1
39,No,Non-Travel,273,Research & Development,11.0,1.0,Medical,1,497,2.0,Male,93,3,1,Research Scientist,1.0,  Married  ,8066.0,8094,6.0,Y,No,14,3,4,80,0,15.0,5,4.0,2,2,2,2
46,No,Travel_Rarely,111,research & development,5.0,5.0,medical,1,961,1.0,Female,37,3,1,Healthcare Representative,1.0,Single,8414.0,19624,4.0,Y,No,17,3,1,80,0,22.0,2,1.0,0,0,0,0
36,no,Travel_Frequently,288,Sales,3.0,2.0,Technical Degree,1,336,3.0,Male,47,3,2,Sales Representative,4.0,divorced,9624.0,20101,4.0,Y,Yes,11,3,4,80,0,11.0,3,3.0,2,1,0,0
34,yes,Travel_Rarely,205,Research & Development,5.0,3.0,Technical Degree,1,440,4.0,Female,65,4,2,Research Director,1.0,Divorced,11468.0,23340,0.0,Y,No,11,3,2,80,0,10.0,0,3.0,1,1,0,1
47,N,Travel_Rarely,953,research & development,7.0,2.0,  Medical  ,1,1288,4.0,Male,90,3,3,RESEARCH DIRECTOR,3.0,Married,9196.0,16845,7.0,Y,no,19,3,4,80,1,21.0,0,2.0,8,1,1,8
